,Unnamed: 0,userId,night_inputDt,pmEmotion,pmStress,ifUnusual,breakfast,lunch,dinner,lateSnack,amCaffeine,amCaffAmount,pmCaffeine,pmCaffAmount,alcohol,aAmount,date,sleep,inputDt,sleepProblem,dream,amCondition,amEmotion,total_CaffAmount,date_m,startDt,endDt,device,sleep_score,total_sleep_time,time_in_bed,waso,wakeupcount,aal,movement_index,fragmentation_index,sleep_frag_index
0,0,118,2020-01-27 21:51,4.0,3.0,2.0,3.0,3.0,3.0,4.0,,,coffee,2.0,,,2020-01-27,3.0,2020-01-28 5:05,2.0,4.0,3.0,2.0,,2020-01-28,2020-01-27 6:01,2020-01-28 3:01,Actigraph,96.11,72660,75600,2940.0,14.0,3.5,3.571,0.0,3.571
1,1,118,2020-01-28 23:15,4.0,2.0,2.0,3.0,3.0,3.0,4.0,,,coffee,1.0,beer,1.0,2020-01-28,4.0,2020-01-29 8:10,0.0,4.0,4.0,3.0,,2020-01-29,2020-01-28 3:23,2020-01-29 1:16,Actigraph,98.02,77220,78780,1560.0,11.0,2.36,2.437,8.333,10.77
2,2,118,2020-01-28 23:15,4.0,2.0,2.0,3.0,3.0,3.0,4.0,,,coffee,1.0,beer,1.0,2020-01-28,4.0,2020-01-29 8:10,0.0,4.0,4.0,3.0,,2020-01-29,2020-01-29 1:26,2020-01-29 6:53,Actigraph,77.68,15240,19620,4380.0,25.0,2.92,15.596,3.846,19.442
3,3,118,2020-01-30 21:17,4.0,1.0,1.0,3.0,3.0,3.0,3.0,coffee,3.0,,,,,2020-01-30,3.0,2020-01-31 8:32,0.0,2.0,1.0,2.0,,2020-01-31,2020-01-31 4:00,2020-01-31 7:56,Actigraph,90.25,12780,14160,1380.0,12.0,1.92,13.136,7.692,20.828
4,4,118,2020-01-31 23:30,3.0,3.0,2.0,3.0,3.0,3.0,3.0,coffee,3.0,,,soju,1.0,2020-01-31,4.0,2020-02-01 9:13,0.0,4.0,3.0,3.0,,2020-02-01,2020-01-31 8:06,2020-02-01 2:28,Actigraph,99.27,65640,66120,480.0,1.0,8.0,0.363,0.0,0.363
5,5,118,2020-02-01 23:06,4.0,4.0,2.0,3.0,3.0,3.0,4.0,,,coffee,1.0,,,2020-02-01,3.0,2020-02-02 9:13,0.0,4.0,3.0,3.0,,2020-02-02,2020-02-01 10:25,2020-02-02 3:50,Actigraph,100.0,62700,62700,0.0,0.0,0.0,0.0,0.0,0.0
6,6,118,2020-02-01 23:06,4.0,4.0,2.0,3.0,3.0,3.0,4.0,,,coffee,1.0,,,2020-02-01,3.0,2020-02-02 9:13,0.0,4.0,3.0,3.0,,2020-02-02,2020-02-02 4:08,2020-02-02 21:16,Actigraph,94.94,58560,61680,3120.0,22.0,2.36,4.767,26.087,30.854
7,7,118,2020-02-03 18:47,3.0,3.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-02-03,4.0,2020-02-04 10:35,0.0,2.0,3.0,3.0,,2020-02-04,2020-02-03 2:01,2020-02-04 1:17,Actigraph,94.48,79140,83760,4620.0,19.0,4.05,4.656,15.0,19.656
8,8,118,2020-02-03 18:47,3.0,3.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-02-03,4.0,2020-02-04 10:35,0.0,2.0,3.0,3.0,,2020-02-04,2020-02-04 9:21,2020-02-04 22:42,Actigraph,98.25,47220,48060,840.0,3.0,4.67,0.749,0.0,0.749
9,9,118,2020-02-04 22:44,3.0,1.0,1.0,3.0,3.0,3.0,4.0,,,coffee,1.0,,,2020-02-04,4.0,2020-02-05 5:06,0.0,4.0,4.0,4.0,,2020-02-05,2020-02-04 22:54,2020-02-05 4:55,Actigraph,71.19,15420,21660,6240.0,27.0,3.85,18.837,21.429,40.266
10,10,118,2020-02-09 23:06,3.0,1.0,2.0,3.0,3.0,3.0,4.0,,,coffee,1.0,beer,1.0,2020-02-09,3.0,2020-02-10 6:31,9.0,2.0,3.0,2.0,,2020-02-10,2020-02-09 23:21,2020-02-10 22:43,Actigraph,93.51,78660,84120,5460.0,32.0,2.84,5.706,9.091,14.797
11,11,118,2020-02-10 22:44,2.0,1.0,2.0,3.0,3.0,3.0,4.0,,,coffee,1.0,beer,1.0,2020-02-10,2.0,2020-02-11 7:02,9.0,4.0,2.0,1.0,,2020-02-11,2020-02-11 0:24,2020-02-11 6:30,Actigraph,86.89,19080,21960,2880.0,18.0,2.67,16.393,5.263,21.656
12,12,118,2020-02-10 22:44,2.0,1.0,2.0,3.0,3.0,3.0,4.0,,,coffee,1.0,beer,1.0,2020-02-10,2.0,2020-02-11 7:02,9.0,4.0,2.0,1.0,,2020-02-11,2020-02-11 6:41,2020-02-11 23:43,Actigraph,99.12,60780,61320,540.0,1.0,9.0,0.489,0.0,0.489
13,13,118,2020-02-11 23:15,4.0,3.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-02-11,2.0,2020-02-12 6:35,9.0,4.0,3.0,3.0,,2020-02-12,2020-02-12 2:56,2020-02-12 6:28,Actigraph,80.19,10200,12720,2520.0,16.0,2.63,16.038,5.882,21.92
14,14,118,2020-02-12 23:26,3.0,2.0,2.0,3.0,3.0,3.0,4.0,coffee,1.0,coffee,1.0,,,2020-02-12,4.0,2020-02-13 7:02,0.0,4.0,4.0,3.0,2.0,2020-02-13,2020-02-12 6:43,2020-02-13 0:37,Actigraph,99.81,64320,64440,120.0,2.0,1.0,0.186,0.0,0.186
15,15,118,2020-02-12 23:26,3.0,2.0,2.0,3.0,3.0,3.0,4.0,coffee,1.0,coffee,1.0,,,2020-02-12,4.0,2020-02-13 7:02,0.0,4.0,4.0,3.0,2.0,2020-02-13,2020-02-13 0:52,2020-02-13 6:25,Actigraph,73.57,14700,19980,5280.0,26.0,3.38,16.216,22.222,38.438
16,16,118,2020-02-13 21:35,3.0,3.0,2.0,3.0,3.0,3.0,4.0,,,coffee,1.0,,,2020-02-13,4.0,2020-02-14 6:39,0.0,2.0,4.0,3.0,,2020-02-14,2020-02-13 7:07,2020-02-14 0:01,Actigraph,100.0,60840,60840,0.0,0.0,0.0,0.0,0.0,0.0
17,17,118,2020-02-13 21:35,3.0,3.0,2.0,3.0,3.0,3.0,4.0,,,coffee,1.0,,,2020-02-13,4.0,2020-02-14 6:39,0.0,2.0,4.0,3.0,,2020-02-14,2020-02-14 0:12,2020-02-14 5:55,Actigraph,87.17,17940,20580,2640.0,13.0,3.38,10.496,0.0,10.496
0,0,119,2020-01-22 21:08,4.0,4.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-01-22,4.0,2020-01-23 8:23,0.0,4.0,4.0,4.0,,2020-01-23,2020-01-23 7:29,2020-01-23 21:42,Actigraph,99.06,50700,51180,480.0,1.0,8.0,0.938,50.0,50.938
1,1,119,2020-01-23 21:11,5.0,5.0,2.0,3.0,3.0,3.0,3.0,coffee,1.0,,,,,2020-01-23,3.0,2020-01-24 7:11,3.0,4.0,4.0,4.0,,2020-01-24,2020-01-24 1:24,2020-01-24 4:25,Actigraph,76.8,8340,10860,2520.0,13.0,3.23,11.602,14.286,25.888
2,2,119,2020-01-23 21:11,5.0,5.0,2.0,3.0,3.0,3.0,3.0,coffee,1.0,,,,,2020-01-23,3.0,2020-01-24 7:11,3.0,4.0,4.0,4.0,,2020-01-24,2020-01-24 6:57,2020-01-24 22:10,Actigraph,99.34,54420,54780,360.0,4.0,1.5,0.986,0.0,0.986
3,3,119,2020-01-24 20:55,4.0,4.0,2.0,3.0,3.0,3.0,3.0,,,,,,,2020-01-24,4.0,2020-01-25 8:23,0.0,4.0,4.0,4.0,,2020-01-25,2020-01-25 5:57,2020-01-25 21:56,Actigraph,97.18,55920,57540,1620.0,7.0,3.86,1.877,0.0,1.877
4,4,119,2020-01-25 21:44,4.0,4.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-01-25,4.0,2020-01-26 7:37,0.0,4.0,4.0,4.0,,2020-01-26,2020-01-26 3:18,2020-01-26 21:13,Actigraph,99.35,64080,64500,420.0,1.0,7.0,1.674,0.0,1.674
5,5,119,2020-01-26 20:56,5.0,4.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-01-26,4.0,2020-01-27 7:39,0.0,4.0,5.0,5.0,,2020-01-27,2020-01-26 23:59,2020-01-27 23:40,Actigraph,92.68,79020,85260,6240.0,33.0,3.15,4.222,17.647,21.869
6,6,119,2020-01-27 21:57,5.0,4.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-01-27,4.0,2020-01-28 7:45,0.0,4.0,4.0,4.0,,2020-01-28,2020-01-28 0:05,2020-01-28 5:54,Actigraph,87.11,18240,20940,2700.0,15.0,3.0,9.456,25.0,34.456
7,7,119,2020-01-27 21:57,5.0,4.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-01-27,4.0,2020-01-28 7:45,0.0,4.0,4.0,4.0,,2020-01-28,2020-01-28 7:44,2020-01-28 21:25,Actigraph,100.0,49260,49260,0.0,0.0,0.0,0.0,0.0,0.0
8,8,119,2020-01-31 22:01,4.0,5.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-01-31,4.0,2020-02-01 7:40,0.0,4.0,5.0,4.0,,2020-02-01,2020-01-31 23:03,2020-02-01 2:00,Actigraph,81.36,8640,10620,1980.0,13.0,2.54,9.605,7.143,16.748
9,9,119,2020-01-31 22:01,4.0,5.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-01-31,4.0,2020-02-01 7:40,0.0,4.0,5.0,4.0,,2020-02-01,2020-02-01 7:38,2020-02-01 21:37,Actigraph,99.88,50280,50340,60.0,1.0,1.0,0.119,0.0,0.119
10,10,119,2020-02-01 21:05,4.0,4.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-02-01,4.0,2020-02-02 7:28,0.0,4.0,4.0,4.0,,2020-02-02,2020-02-01 23:59,2020-02-02 6:44,Actigraph,81.23,19740,24300,4560.0,33.0,2.3,16.296,20.588,36.884
11,11,119,2020-02-01 21:05,4.0,4.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-02-01,4.0,2020-02-02 7:28,0.0,4.0,4.0,4.0,,2020-02-02,2020-02-02 7:20,2020-02-02 21:15,Actigraph,100.0,50100,50100,0.0,0.0,0.0,0.0,0.0,0.0
12,0,119,2020-02-02 20:00,4.0,4.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-02-02,4.0,2020-02-03 8:21,0.0,4.0,5.0,4.0,,2020-02-03,2020-02-02 22:46,2020-02-03 21:55,Actigraph,92.8,77340,83340,6000.0,44.0,2.27,6.048,17.778,23.826
13,0,119,2020-02-03 21:45,4.0,4.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-02-03,2.0,2020-02-04 5:13,2.0,4.0,4.0,2.0,,2020-02-04,2020-02-04 4:14,2020-02-04 21:18,Actigraph,97.56,59940,61440,1500.0,6.0,4.17,3.125,28.571,31.696
14,0,119,2020-02-04 20:55,4.0,4.0,2.0,3.0,3.0,3.0,4.0,,,,,,,2020-02-04,4.0,2020-02-05 8:00,0.0,4.0,4.0,4.0,,2020-02-05,2020-02-05 2:33,2020-02-05 22:10,Actigraph,93.71,66180,70620,4440.0,24.0,3.08,4.928,4.0,8.928
0,0,120,2020-01-19 1:02,4.0,4.0,2.0,4.0,2.0,2.0,2.0,,,,,,,2020-01-19,4.0,2020-01-20 11:04,9.0,4.0,2.0,3.0,,2020-01-20,2020-01-20 16:13,2020-01-20 21:51,Actigraph,96.45,19560,20280,720.0,4.0,3.0,5.325,0.0,5.325
1,1,120,2020-01-20 2:45,3.0,3.0,2.0,4.0,2.0,3.0,2.0,,,,,,,2020-01-20,4.0,2020-01-21 11:29,0.0,4.0,2.0,3.0,,2020-01-21,2020-01-21 2:39,2020-01-21 10:47,Actigraph,82.17,24060,29280,5220.0,30.0,2.9,11.27,25.806,37.076
2,2,120,2020-01-21 23:49,3.0,5.0,2.0,4.0,3.0,2.0,4.0,,,,,,,2020-01-21,4.0,2020-01-22 11:32,0.0,4.0,2.0,3.0,,2020-01-22,2020-01-21 11:28,2020-01-22 3:35,Actigraph,100.0,58020,58020,0.0,0.0,0.0,0.414,0.0,0.414
3,3,120,2020-01-21 23:49,3.0,5.0,2.0,4.0,3.0,2.0,4.0,,,,,,,2020-01-21,4.0,2020-01-22 11:32,0.0,4.0,2.0,3.0,,2020-01-22,2020-01-22 3:50,2020-01-22 11:22,Actigraph,79.2,21480,27120,5640.0,33.0,2.85,12.389,14.706,27.095
4,4,120,2020-01-21 23:49,3.0,5.0,2.0,4.0,3.0,2.0,4.0,,,,,,,2020-01-21,4.0,2020-01-22 11:32,0.0,4.0,2.0,3.0,,2020-01-22,2020-01-22 11:37,2020-01-22 17:49,Actigraph,95.97,21420,22320,900.0,4.0,3.75,2.688,0.0,2.688
5,5,120,2020-01-22 23:58,3.0,4.0,2.0,4.0,1.0,4.0,2.0,,,,,,,2020-01-22,3.0,2020-01-23 9:49,9.0,2.0,2.0,3.0,,2020-01-23,2020-01-23 2:46,2020-01-23 5:44,Actigraph,83.15,8880,10680,1800.0,10.0,3.0,8.427,18.182,26.609
6,6,120,2020-01-22 23:58,3.0,4.0,2.0,4.0,1.0,4.0,2.0,,,,,,,2020-01-22,3.0,2020-01-23 9:49,9.0,2.0,2.0,3.0,,2020-01-23,2020-01-23 6:06,2020-01-23 10:03,Actigraph,79.75,11340,14220,2880.0,21.0,2.29,14.346,9.091,23.437
7,7,120,2020-01-23 23:57,4.0,5.0,2.0,2.0,3.0,3.0,4.0,,,,,soju,1.0,2020-01-23,4.0,2020-01-24 7:29,0.0,4.0,2.0,3.0,,2020-01-24,2020-01-23 10:14,2020-01-24 0:49,Actigraph,100.0,52500,52500,0.0,0.0,0.0,0.0,0.0,0.0
8,8,120,2020-01-23 23:57,4.0,5.0,2.0,2.0,3.0,3.0,4.0,,,,,soju,1.0,2020-01-23,4.0,2020-01-24 7:29,0.0,4.0,2.0,3.0,,2020-01-24,2020-01-24 1:45,2020-01-24 8:01,Actigraph,77.39,17460,22560,5100.0,30.0,2.83,18.883,16.129,35.012
9,9,120,2020-01-23 23:57,4.0,5.0,2.0,2.0,3.0,3.0,4.0,,,,,soju,1.0,2020-01-23,4.0,2020-01-24 7:29,0.0,4.0,2.0,3.0,,2020-01-24,2020-01-24 8:12,2020-01-24 23:47,Actigraph,99.14,55620,56100,480.0,1.0,8.0,0.642,0.0,0.642
10,10,120,2020-01-24 22:27,4.0,5.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-24,4.0,2020-01-25 10:09,5.0,2.0,2.0,3.0,,2020-01-25,2020-01-25 0:30,2020-01-25 8:59,Actigraph,84.28,25740,30540,4800.0,37.0,2.16,13.163,15.789,28.952
11,11,120,2020-01-28 22:46,4.0,5.0,2.0,2.0,2.0,3.0,4.0,,,,,,,2020-01-28,4.0,2020-01-29 11:43,9.0,3.0,3.0,4.0,,2020-01-29,2020-01-28 19:13,2020-01-29 2:58,Actigraph,100.0,27900,27900,0.0,0.0,0.0,0.0,0.0,0.0
12,12,120,2020-01-28 22:46,4.0,5.0,2.0,2.0,2.0,3.0,4.0,,,,,,,2020-01-28,4.0,2020-01-29 11:43,9.0,3.0,3.0,4.0,,2020-01-29,2020-01-29 4:10,2020-01-29 7:05,Actigraph,73.71,7740,10500,2760.0,18.0,2.56,17.143,42.105,59.248
13,13,120,2020-01-28 22:46,4.0,5.0,2.0,2.0,2.0,3.0,4.0,,,,,,,2020-01-28,4.0,2020-01-29 11:43,9.0,3.0,3.0,4.0,,2020-01-29,2020-01-29 7:19,2020-01-29 10:55,Actigraph,71.3,9240,12960,3720.0,17.0,3.65,17.593,22.222,39.815
14,14,120,2020-01-29 23:39,3.0,5.0,2.0,4.0,1.0,2.0,2.0,,,,,,,2020-01-29,3.0,2020-01-30 8:22,0.0,4.0,2.0,3.0,,2020-01-30,2020-01-29 11:14,2020-01-30 3:07,Actigraph,99.27,56760,57180,420.0,1.0,7.0,0.105,0.0,0.105
15,15,120,2020-01-29 23:39,3.0,5.0,2.0,4.0,1.0,2.0,2.0,,,,,,,2020-01-29,3.0,2020-01-30 8:22,0.0,4.0,2.0,3.0,,2020-01-30,2020-01-30 3:21,2020-01-30 6:58,Actigraph,78.8,10260,13020,2760.0,16.0,2.88,14.286,29.412,43.698
16,16,120,2020-01-30 20:55,3.0,3.0,2.0,4.0,1.0,2.0,4.0,,,,,,,2020-01-30,4.0,2020-01-31 11:31,0.0,4.0,4.0,4.0,,2020-01-31,2020-01-30 7:39,2020-01-31 3:14,Actigraph,99.4,70080,70500,420.0,2.0,3.5,0.681,33.333,34.014
17,17,120,2020-01-30 20:55,3.0,3.0,2.0,4.0,1.0,2.0,4.0,,,,,,,2020-01-30,4.0,2020-01-31 11:31,0.0,4.0,4.0,4.0,,2020-01-31,2020-01-31 3:34,2020-01-31 10:11,Actigraph,78.34,18660,23820,5160.0,38.0,2.26,14.861,15.385,30.246
18,18,120,2020-01-30 20:55,3.0,3.0,2.0,4.0,1.0,2.0,4.0,,,,,,,2020-01-30,4.0,2020-01-31 11:31,0.0,4.0,4.0,4.0,,2020-01-31,2020-01-31 11:38,2020-01-31 15:14,Actigraph,99.07,12840,12960,120.0,2.0,1.0,2.778,33.333,36.111
19,19,120,2020-01-30 20:55,3.0,3.0,2.0,4.0,1.0,2.0,4.0,,,,,,,2020-01-30,4.0,2020-01-31 11:31,0.0,4.0,4.0,4.0,,2020-01-31,2020-01-31 16:32,2020-01-31 21:52,Actigraph,94.38,18120,19200,1080.0,3.0,6.0,5.625,0.0,5.625
20,20,120,2020-02-06 23:34,3.0,4.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-02-06,4.0,2020-02-07 10:57,0.0,4.0,2.0,3.0,,2020-02-07,2020-02-06 10:02,2020-02-07 2:25,Actigraph,99.69,58800,58980,180.0,2.0,1.5,0.407,0.0,0.407
21,21,120,2020-02-06 23:34,3.0,4.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-02-06,4.0,2020-02-07 10:57,0.0,4.0,2.0,3.0,,2020-02-07,2020-02-07 2:50,2020-02-07 9:04,Actigraph,84.22,18900,22440,3540.0,24.0,2.46,11.765,8.0,19.765
22,22,120,2020-02-07 23:20,3.0,2.0,2.0,2.0,3.0,3.0,3.0,,,,,,,2020-02-07,4.0,2020-02-08 11:56,0.0,3.0,3.0,4.0,,2020-02-08,2020-02-07 10:59,2020-02-08 0:38,Actigraph,99.88,49080,49140,60.0,1.0,1.0,0.122,0.0,0.122
23,23,120,2020-02-07 23:20,3.0,2.0,2.0,2.0,3.0,3.0,3.0,,,,,,,2020-02-07,4.0,2020-02-08 11:56,0.0,3.0,3.0,4.0,,2020-02-08,2020-02-08 2:37,2020-02-08 11:52,Actigraph,80.18,26700,33300,6600.0,42.0,2.62,13.514,13.953,27.467
24,24,120,2020-02-09 23:56,4.0,4.0,2.0,4.0,3.0,3.0,2.0,,,,,,,2020-02-09,4.0,2020-02-10 11:09,0.0,4.0,3.0,4.0,,2020-02-10,2020-02-09 21:28,2020-02-10 2:26,Actigraph,98.99,17700,17880,180.0,2.0,1.5,1.007,0.0,1.007
25,25,120,2020-02-09 23:56,4.0,4.0,2.0,4.0,3.0,3.0,2.0,,,,,,,2020-02-09,4.0,2020-02-10 11:09,0.0,4.0,3.0,4.0,,2020-02-10,2020-02-10 3:29,2020-02-10 8:14,Actigraph,79.65,13620,17100,3480.0,21.0,2.76,10.877,9.091,19.968
26,26,120,2020-02-10 23:42,3.0,4.0,2.0,2.0,2.0,3.0,4.0,,,,,,,2020-02-10,3.0,2020-02-11 11:20,0.0,4.0,2.0,3.0,,2020-02-11,2020-02-10 11:14,2020-02-11 2:49,Actigraph,100.0,56100,56100,0.0,0.0,0.0,0.214,0.0,0.214
27,27,120,2020-02-10 23:42,3.0,4.0,2.0,2.0,2.0,3.0,4.0,,,,,,,2020-02-10,3.0,2020-02-11 11:20,0.0,4.0,2.0,3.0,,2020-02-11,2020-02-11 6:44,2020-02-11 11:13,Actigraph,87.36,14100,16140,2040.0,16.0,2.13,10.037,17.647,27.684
28,28,120,2020-02-11 23:35,3.0,4.0,2.0,4.0,1.0,3.0,2.0,,,,,,,2020-02-11,3.0,2020-02-12 9:51,0.0,4.0,2.0,3.0,,2020-02-12,2020-02-11 11:24,2020-02-12 5:03,Actigraph,100.0,63540,63540,0.0,0.0,0.0,0.378,0.0,0.378
29,29,120,2020-02-12 23:48,4.0,5.0,2.0,4.0,3.0,3.0,2.0,,,,,,,2020-02-12,3.0,2020-02-13 11:00,0.0,4.0,2.0,2.0,,2020-02-13,2020-02-12 7:22,2020-02-13 4:00,Actigraph,96.45,71640,74280,2640.0,19.0,2.32,3.15,0.0,3.15
30,30,120,2020-02-12 23:48,4.0,5.0,2.0,4.0,3.0,3.0,2.0,,,,,,,2020-02-12,3.0,2020-02-13 11:00,0.0,4.0,2.0,2.0,,2020-02-13,2020-02-13 6:04,2020-02-13 16:42,Actigraph,91.69,35100,38280,3180.0,27.0,1.96,7.68,21.429,29.109
